0,1,1,5,4,0,0.5
0,1,1,5,4,0,1
0,1,1,5,4,0.5,0
0,1,1,5,4,0.5,0.5
0,1,1,5,4,0.5,1
0,1,1,5,4,1,0
0,1,1,5,4,1,0.5
0,1,1,5,4,1,1
0,1,1,5,6,0,0
0,1,1,5,6,0,0.5
0,1,1,5,6,0,1
0,1,1,5,6,0.5,0
0,1,1,5,6,0.5,0.5
0,1,1,5,6,0.5,1
0,1,1,5,6,1,0
0,1,1,5,6,1,0.5
0,1,1,5,6,1,1
0,1,0.67,2,2,0,0
0,1,0.67,2,2,0,0.5
0,1,0.67,2,2,0,1
0,1,0.67,2,2,0.5,0
0,1,0.67,2,2,0.5,0.5
0,1,0.67,2,2,0.5,1
0,1,0.67,2,2,1,0
0,1,0.67,2,2,1,0.5
0,1,0.67,2,2,1,1
0,1,0.67,2,4,0,0
0,1,0.67,2,4,0,0.5
0,1,0.67,2,4,0,1
0,1,0.67,2,4,0.5,0
0,1,0.67,2,4,0.5,0.5
0,1,0.67,2,4,0.5,1
0,1,0.67,2,4,1,0
0,1,0.67,2,4,1,0.5
0,1,0.67,2,4,1,1
0,1,0.67,2,6,0,0
0,1,0.67,2,6,0,0.5
0,1,0.67,2,6,0,1
0,1,0.67,2,6,0.5,0
0,1,0.67,2,6,0.5,0.5
0,1,0.67,2,6,0.5,1
0,1,0.67,2,6,1,0
0,1,0.67,2,6,1,0.5
0,1,0.67,2,6,1,1
0,1,0.67,3,2,0,0
0,1,0.67,3,2,0,0.5
0,1,0.67,3,2,0,1
0,1,0.67,3,2,0.5,0
0,1,0.67,3,2,0.5,0.5
0,1,0.67,3,2,0.5,1
0,1,0.67,3,2,1,0
0,1,0.67,3,2,1,0.5
0,1,0.67,3,2,1,1
0,1,0.67,3,4,0,0
0,1,0.67,3,4,0,0.5
0,1,0.67,3,4,0,1
0,1,0.67,3,4,0.5,0
0,1,0.67,3,4,0.5,0.5
0,1,0.67,3,4,0.5,1
0,1,0.67,3,4,1,0
0,1,0.67,3,4,1,0.5
0,1,0.67,3,4,1,1
0,1,0.67,3,6,0,0
0,1,0.67,3,6,0,0.5
0,1,0.67,3,6,0,1
0,1,0.67,3,6,0.5,0
0,1,0.67,3,6,0.5,0.5
0,1,0.67,3,6,0.5,1
0,1,0.67,3,6,1,0
0,1,0.67,3,6,1,0.5
0,1,0.67,3,6,1,1
0,1,0.67,4,2,0,0
0,1,0.67,4,2,0,0.5
0,1,0.67,4,2,0,1
0,1,0.67,4,2,0.5,0
0,1,0.67,4,2,0.5,0.5
0,1,0.67,4,2,0.5,1
0,1,0.67,4,2,1,0
0,1,0.67,4,2,1,0.5
0,1,0.67,4,2,1,1
0,1,0.67,4,4,0,0
0,1,0.67,4,4,0,0.5
0,1,0.67,4,4,0,1
0,1,0.67,4,4,0.5,0
0,1,0.67,4,4,0.5,0.5
0,1,0.67,4,4,0.5,1
0,1,0.67,4,4,1,0
0,1,0.67,4,4,1,0.5
0,1,0.67,4,4,1,1
0,1,0.67,4,6,0,0
0,1,0.67,4,6,0,0.5
0,1,0.67,4,6,0,1
0,1,0.67,4,6,0.5,0
0,1,0.67,4,6,0.5,0.5
0,1,0.67,4,6,0.5,1
0,1,0.67,4,6,1,0
0,1,0.67,4,6,1,0.5
0,1,0.67,4,6,1,1
0,1,0.67,5,2,0,0
0,1,0.67,5,2,0,0.5
0,1,0.67,5,2,0,1
0,1,0.67,5,2,0.5,0
0,1,0.67,5,2,0.5,0.5
0,1,0.67,5,2,0.5,1
0,1,0.67,5,2,1,0
0,1,0.67,5,2,1,0.5
0,1,0.67,5,2,1,1
0,1,0.67,5,4,0,0
0,1,0.67,5,4,0,0.5
0,1,0.67,5,4,0,1
0,1,0.67,5,4,0.5,0
0,1,0.67,5,4,0.5,0.5
0,1,0.67,5,4,0.5,1
0,1,0.67,5,4,1,0
0,1,0.67,5,4,1,0.5
0,1,0.67,5,4,1,1
0,1,0.67,5,6,0,0
0,1,0.67,5,6,0,0.5
0,1,0.67,5,6,0,1
0,1,0.67,5,6,0.5,0
0,1,0.67,5,6,0.5,0.5
0,1,0.67,5,6,0.5,1
0,1,0.67,5,6,1,0
0,1,0.67,5,6,1,0.5
0,1,0.67,5,6,1,1
0,1,0.33,2,2,0,0
0,1,0.33,2,2,0,0.5
0,1,0.33,2,2,0,1
0,1,0.33,2,2,0.5,0
0,1,0.33,2,2,0.5,0.5
0,1,0.33,2,2,0.5,1
0,1,0.33,2,2,1,0
0,1,0.33,2,2,1,0.5
0,1,0.33,2,2,1,1
0,1,0.33,2,4,0,0
0,1,0.33,2,4,0,0.5
1,1,0.33,2,4,0,1
0,1,0.33,2,4,0.5,0
0,1,0.33,2,4,0.5,0.5
1,1,0.33,2,4,0.5,1
0,1,0.33,2,4,1,0
1,1,0.33,2,4,1,0.5
1,1,0.33,2,4,1,1
0,1,0.33,2,6,0,0
0,1,0.33,2,6,0,0.5
0,1,0.33,2,6,0,1
0,1,0.33,2,6,0.5,0
0,1,0.33,2,6,0.5,0.5
1,1,0.33,2,6,0.5,1
0,1,0.33,2,6,1,0
1,1,0.33,2,6,1,0.5
1,1,0.33,2,6,1,1
0,1,0.33,3,2,0,0
0,1,0.33,3,2,0,0.5
0,1,0.33,3,2,0,1
0,1,0.33,3,2,0.5,0
0,1,0.33,3,2,0.5,0.5
0,1,0.33,3,2,0.5,1
0,1,0.33,3,2,1,0
0,1,0.33,3,2,1,0.5
0,1,0.33,3,2,1,1
0,1,0.33,3,4,0,0
0,1,0.33,3,4,0,0.5
1,1,0.33,3,4,0,1
0,1,0.33,3,4,0.5,0
0,1,0.33,3,4,0.5,0.5
1,1,0.33,3,4,0.5,1
0,1,0.33,3,4,1,0
1,1,0.33,3,4,1,0.5
1,1,0.33,3,4,1,1
0,1,0.33,3,6,0,0
0,1,0.33,3,6,0,0.5
1,1,0.33,3,6,0,1
0,1,0.33,3,6,0.5,0
1,1,0.33,3,6,0.5,0.5
1,1,0.33,3,6,0.5,1
0,1,0.33,3,6,1,0
1,1,0.33,3,6,1,0.5
1,1,0.33,3,6,1,1
0,1,0.33,4,2,0,0
0,1,0.33,4,2,0,0.5
0,1,0.33,4,2,0,1
0,1,0.33,4,2,0.5,0
0,1,0.33,4,2,0.5,0.5
0,1,0.33,4,2,0.5,1
0,1,0.33,4,2,1,0
0,1,0.33,4,2,1,0.5
0,1,0.33,4,2,1,1
0,1,0.33,4,4,0,0
0,1,0.33,4,4,0,0.5
1,1,0.33,4,4,0,1
0,1,0.33,4,4,0.5,0
1,1,0.33,4,4,0.5,0.5
1,1,0.33,4,4,0.5,1
0,1,0.33,4,4,1,0
1,1,0.33,4,4,1,0.5
1,1,0.33,4,4,1,1
0,1,0.33,4,6,0,0
0,1,0.33,4,6,0,0.5
1,1,0.33,4,6,0,1
0,1,0.33,4,6,0.5,0
1,1,0.33,4,6,0.5,0.5
1,1,0.33,4,6,0.5,1
0,1,0.33,4,6,1,0
1,1,0.33,4,6,1,0.5
1,1,0.33,4,6,1,1
0,1,0.33,5,2,0,0
0,1,0.33,5,2,0,0.5
0,1,0.33,5,2,0,1
0,1,0.33,5,2,0.5,0
0,1,0.33,5,2,0.5,0.5
0,1,0.33,5,2,0.5,1
0,1,0.33,5,2,1,0
0,1,0.33,5,2,1,0.5
0,1,0.33,5,2,1,1
0,1,0.33,5,4,0,0
0,1,0.33,5,4,0,0.5
1,1,0.33,5,4,0,1
0,1,0.33,5,4,0.5,0
1,1,0.33,5,4,0.5,0.5
1,1,0.33,5,4,0.5,1
0,1,0.33,5,4,1,0
1,1,0.33,5,4,1,0.5
1,1,0.33,5,4,1,1
0,1,0.33,5,6,0,0
0,1,0.33,5,6,0,0.5
1,1,0.33,5,6,0,1
0,1,0.33,5,6,0.5,0
1,1,0.33,5,6,0.5,0.5
1,1,0.33,5,6,0.5,1
0,1,0.33,5,6,1,0
1,1,0.33,5,6,1,0.5
1,1,0.33,5,6,1,1
0,1,0,2,2,0,0
0,1,0,2,2,0,0.5
0,1,0,2,2,0,1
0,1,0,2,2,0.5,0
0,1,0,2,2,0.5,0.5
0,1,0,2,2,0.5,1
0,1,0,2,2,1,0
0,1,0,2,2,1,0.5
0,1,0,2,2,1,1
0,1,0,2,4,0,0
0,1,0,2,4,0,0.5
1,1,0,2,4,0,1
0,1,0,2,4,0.5,0
0,1,0,2,4,0.5,0.5
1,1,0,2,4,0.5,1
0,1,0,2,4,1,0
1,1,0,2,4,1,0.5
1,1,0,2,4,1,1
0,1,0,2,6,0,0
0,1,0,2,6,0,0.5
0,1,0,2,6,0,1
0,1,0,2,6,0.5,0
0,1,0,2,6,0.5,0.5
1,1,0,2,6,0.5,1
0,1,0,2,6,1,0
1,1,0,2,6,1,0.5
1,1,0,2,6,1,1
0,1,0,3,2,0,0
0,1,0,3,2,0,0.5
0,1,0,3,2,0,1
0,1,0,3,2,0.5,0
0,1,0,3,2,0.5,0.5
0,1,0,3,2,0.5,1
0,1,0,3,2,1,0
0,1,0,3,2,1,0.5
0,1,0,3,2,1,1
0,1,0,3,4,0,0
0,1,0,3,4,0,0.5
1,1,0,3,4,0,1
0,1,0,3,4,0.5,0
0,1,0,3,4,0.5,0.5
1,1,0,3,4,0.5,1
0,1,0,3,4,1,0
1,1,0,3,4,1,0.5
1,1,0,3,4,1,1
0,1,0,3,6,0,0
0,1,0,3,6,0,0.5
1,1,0,3,6,0,1
0,1,0,3,6,0.5,0
1,1,0,3,6,0.5,0.5
1,1,0,3,6,0.5,1
0,1,0,3,6,1,0
1,1,0,3,6,1,0.5
1,1,0,3,6,1,1
0,1,0,4,2,0,0
0,1,0,4,2,0,0.5
0,1,0,4,2,0,1
0,1,0,4,2,0.5,0
0,1,0,4,2,0.5,0.5
0,1,0,4,2,0.5,1
0,1,0,4,2,1,0
0,1,0,4,2,1,0.5
0,1,0,4,2,1,1
0,1,0,4,4,0,0
0,1,0,4,4,0,0.5
1,1,0,4,4,0,1
0,1,0,4,4,0.5,0
1,1,0,4,4,0.5,0.5
1,1,0,4,4,0.5,1
0,1,0,4,4,1,0
1,1,0,4,4,1,0.5
1,1,0,4,4,1,1
0,1,0,4,6,0,0
0,1,0,4,6,0,0.5
1,1,0,4,6,0,1
0,1,0,4,6,0.5,0
1,1,0,4,6,0.5,0.5
1,1,0,4,6,0.5,1
0,1,0,4,6,1,0
1,1,0,4,6,1,0.5
1,1,0,4,6,1,1
0,1,0,5,2,0,0
0,1,0,5,2,0,0.5
0,1,0,5,2,0,1
0,1,0,5,2,0.5,0
0,1,0,5,2,0.5,0.5
0,1,0,5,2,0.5,1
0,1,0,5,2,1,0
0,1,0,5,2,1,0.5
0,1,0,5,2,1,1
0,1,0,5,4,0,0
0,1,0,5,4,0,0.5
1,1,0,5,4,0,1
0,1,0,5,4,0.5,0
1,1,0,5,4,0.5,0.5
1,1,0,5,4,0.5,1
0,1,0,5,4,1,0
1,1,0,5,4,1,0.5
1,1,0,5,4,1,1
0,1,0,5,6,0,0
0,1,0,5,6,0,0.5
1,1,0,5,6,0,1
0,1,0,5,6,0.5,0
1,1,0,5,6,0.5,0.5
1,1,0,5,6,0.5,1
0,1,0,5,6,1,0
1,1,0,5,6,1,0.5
1,1,0,5,6,1,1
0,0.67,1,2,2,0,0
0,0.67,1,2,2,0,0.5
0,0.67,1,2,2,0,1
0,0.67,1,2,2,0.5,0
0,0.67,1,2,2,0.5,0.5
0,0.67,1,2,2,0.5,1
0,0.67,1,2,2,1,0
0,0.67,1,2,2,1,0.5
0,0.67,1,2,2,1,1
0,0.67,1,2,4,0,0
0,0.67,1,2,4,0,0.5
0,0.67,1,2,4,0,1
0,0.67,1,2,4,0.5,0
0,0.67,1,2,4,0.5,0.5
0,0.67,1,2,4,0.5,1
0,0.67,1,2,4,1,0
0,0.67,1,2,4,1,0.5
0,0.67,1,2,4,1,1
0,0.67,1,2,6,0,0
0,0.67,1,2,6,0,0.5
0,0.67,1,2,6,0,1
0,0.67,1,2,6,0.5,0
0,0.67,1,2,6,0.5,0.5
0,0.67,1,2,6,0.5,1
0,0.67,1,2,6,1,0
0,0.67,1,2,6,1,0.5
0,0.67,1,2,6,1,1
0,0.67,1,3,2,0,0
0,0.67,1,3,2,0,0.5
0,0.67,1,3,2,0,1
0,0.67,1,3,2,0.5,0
0,0.67,1,3,2,0.5,0.5
0,0.67,1,3,2,0.5,1
0,0.67,1,3,2,1,0
0,0.67,1,3,2,1,0.5
0,0.67,1,3,2,1,1
0,0.67,1,3,4,0,0
0,0.67,1,3,4,0,0.5
0,0.67,1,3,4,0,1
0,0.67,1,3,4,0.5,0
0,0.67,1,3,4,0.5,0.5
0,0.67,1,3,4,0.5,1
0,0.67,1,3,4,1,0
0,0.67,1,3,4,1,0.5
0,0.67,1,3,4,1,1
0,0.67,1,3,6,0,0
0,0.67,1,3,6,0,0.5
0,0.67,1,3,6,0,1
0,0.67,1,3,6,0.5,0
0,0.67,1,3,6,0.5,0.5
0,0.67,1,3,6,0.5,1
0,0.67,1,3,6,1,0
0,0.67,1,3,6,1,0.5
0,0.67,1,3,6,1,1
0,0.67,1,4,2,0,0
0,0.67,1,4,2,0,0.5
0,0.67,1,4,2,0,1
0,0.67,1,4,2,0.5,0
0,0.67,1,4,2,0.5,0.5
0,0.67,1,4,2,0.5,1
0,0.67,1,4,2,1,0
0,0.67,1,4,2,1,0.5
0,0.67,1,4,2,1,1
0,0.67,1,4,4,0,0
0,0.67,1,4,4,0,0.5
0,0.67,1,4,4,0,1
0,0.67,1,4,4,0.5,0
0,0.67,1,4,4,0.5,0.5
0,0.67,1,4,4,0.5,1
0,0.67,1,4,4,1,0
0,0.67,1,4,4,1,0.5
0,0.67,1,4,4,1,1
0,0.67,1,4,6,0,0
0,0.67,1,4,6,0,0.5
0,0.67,1,4,6,0,1
0,0.67,1,4,6,0.5,0
0,0.67,1,4,6,0.5,0.5
0,0.67,1,4,6,0.5,1
0,0.67,1,4,6,1,0
0,0.67,1,4,6,1,0.5
0,0.67,1,4,6,1,1
0,0.67,1,5,2,0,0
0,0.67,1,5,2,0,0.5
0,0.67,1,5,2,0,1
0,0.67,1,5,2,0.5,0
0,0.67,1,5,2,0.5,0.5
0,0.67,1,5,2,0.5,1
0,0.67,1,5,2,1,0
0,0.67,1,5,2,1,0.5
0,0.67,1,5,2,1,1
0,0.67,1,5,4,0,0
0,0.67,1,5,4,0,0.5
0,0.67,1,5,4,0,1
0,0.67,1,5,4,0.5,0
0,0.67,1,5,4,0.5,0.5
0,0.67,1,5,4,0.5,1
0,0.67,1,5,4,1,0
0,0.67,1,5,4,1,0.5
0,0.67,1,5,4,1,1
0,0.67,1,5,6,0,0
0,0.67,1,5,6,0,0.5
0,0.67,1,5,6,0,1
0,0.67,1,5,6,0.5,0
0,0.67,1,5,6,0.5,0.5
0,0.67,1,5,6,0.5,1
0,0.67,1,5,6,1,0
0,0.67,1,5,6,1,0.5
0,0.67,1,5,6,1,1
0,0.67,0.67,2,2,0,0
0,0.67,0.67,2,2,0,0.5
0,0.67,0.67,2,2,0,1
0,0.67,0.67,2,2,0.5,0
0,0.67,0.67,2,2,0.5,0.5
0,0.67,0.67,2,2,0.5,1
0,0.67,0.67,2,2,1,0
0,0.67,0.67,2,2,1,0.5
0,0.67,0.67,2,2,1,1
0,0.67,0.67,2,4,0,0
0,0.67,0.67,2,4,0,0.5
1,0.67,0.67,2,4,0,1
0,0.67,0.67,2,4,0.5,0
0,0.67,0.67,2,4,0.5,0.5
1,0.67,0.67,2,4,0.5,1
0,0.67,0.67,2,4,1,0
1,0.67,0.67,2,4,1,0.5
1,0.67,0.67,2,4,1,1
0,0.67,0.67,2,6,0,0
0,0.67,0.67,2,6,0,0.5
0,0.67,0.67,2,6,0,1
0,0.67,0.67,2,6,0.5,0
0,0.67,0.67,2,6,0.5,0.5
1,0.67,0.67,2,6,0.5,1
0,0.67,0.67,2,6,1,0
1,0.67,0.67,2,6,1,0.5
1,0.67,0.67,2,6,1,1
0,0.67,0.67,3,2,0,0
0,0.67,0.67,3,2,0,0.5
0,0.67,0.67,3,2,0,1
0,0.67,0.67,3,2,0.5,0
0,0.67,0.67,3,2,0.5,0.5
0,0.67,0.67,3,2,0.5,1
0,0.67,0.67,3,2,1,0
0,0.67,0.67,3,2,1,0.5
0,0.67,0.67,3,2,1,1
0,0.67,0.67,3,4,0,0
0,0.67,0.67,3,4,0,0.5
1,0.67,0.67,3,4,0,1
0,0.67,0.67,3,4,0.5,0
0,0.67,0.67,3,4,0.5,0.5
1,0.67,0.67,3,4,0.5,1
0,0.67,0.67,3,4,1,0
1,0.67,0.67,3,4,1,0.5
1,0.67,0.67,3,4,1,1
0,0.67,0.67,3,6,0,0
0,0.67,0.67,3,6,0,0.5
1,0.67,0.67,3,6,0,1
0,0.67,0.67,3,6,0.5,0
1,0.67,0.67,3,6,0.5,0.5
1,0.67,0.67,3,6,0.5,1
0,0.67,0.67,3,6,1,0
1,0.67,0.67,3,6,1,0.5
1,0.67,0.67,3,6,1,1
0,0.67,0.67,4,2,0,0
0,0.67,0.67,4,2,0,0.5
0,0.67,0.67,4,2,0,1
0,0.67,0.67,4,2,0.5,0
0,0.67,0.67,4,2,0.5,0.5
0,0.67,0.67,4,2,0.5,1
0,0.67,0.67,4,2,1,0
0,0.67,0.67,4,2,1,0.5
0,0.67,0.67,4,2,1,1
0,0.67,0.67,4,4,0,0
0,0.67,0.67,4,4,0,0.5
1,0.67,0.67,4,4,0,1
0,0.67,0.67,4,4,0.5,0
1,0.67,0.67,4,4,0.5,0.5
1,0.67,0.67,4,4,0.5,1
0,0.67,0.67,4,4,1,0
1,0.67,0.67,4,4,1,0.5
1,0.67,0.67,4,4,1,1
0,0.67,0.67,4,6,0,0
0,0.67,0.67,4,6,0,0.5
1,0.67,0.67,4,6,0,1
0,0.67,0.67,4,6,0.5,0
1,0.67,0.67,4,6,0.5,0.5
1,0.67,0.67,4,6,0.5,1
0,0.67,0.67,4,6,1,0
1,0.67,0.67,4,6,1,0.5
1,0.67,0.67,4,6,1,1
0,0.67,0.67,5,2,0,0
0,0.67,0.67,5,2,0,0.5
0,0.67,0.67,5,2,0,1
0,0.67,0.67,5,2,0.5,0
0,0.67,0.67,5,2,0.5,0.5
0,0.67,0.67,5,2,0.5,1
0,0.67,0.67,5,2,1,0
0,0.67,0.67,5,2,1,0.5
0,0.67,0.67,5,2,1,1
0,0.67,0.67,5,4,0,0
0,0.67,0.67,5,4,0,0.5
1,0.67,0.67,5,4,0,1
0,0.67,0.67,5,4,0.5,0
1,0.67,0.67,5,4,0.5,0.5
1,0.67,0.67,5,4,0.5,1
0,0.67,0.67,5,4,1,0
1,0.67,0.67,5,4,1,0.5
1,0.67,0.67,5,4,1,1
0,0.67,0.67,5,6,0,0
0,0.67,0.67,5,6,0,0.5
1,0.67,0.67,5,6,0,1
0,0.67,0.67,5,6,0.5,0
1,0.67,0.67,5,6,0.5,0.5
1,0.67,0.67,5,6,0.5,1
0,0.67,0.67,5,6,1,0
1,0.67,0.67,5,6,1,0.5
1,0.67,0.67,5,6,1,1
0,0.67,0.33,2,2,0,0
0,0.67,0.33,2,2,0,0.5
0,0.67,0.33,2,2,0,1
0,0.67,0.33,2,2,0.5,0
0,0.67,0.33,2,2,0.5,0.5
0,0.67,0.33,2,2,0.5,1
0,0.67,0.33,2,2,1,0
0,0.67,0.33,2,2,1,0.5
0,0.67,0.33,2,2,1,1
0,0.67,0.33,2,4,0,0
0,0.67,0.33,2,4,0,0.5
1,0.67,0.33,2,4,0,1
0,0.67,0.33,2,4,0.5,0
0,0.67,0.33,2,4,0.5,0.5
1,0.67,0.33,2,4,0.5,1
0,0.67,0.33,2,4,1,0
1,0.67,0.33,2,4,1,0.5
1,0.67,0.33,2,4,1,1
0,0.67,0.33,2,6,0,0
0,0.67,0.33,2,6,0,0.5
0,0.67,0.33,2,6,0,1
0,0.67,0.33,2,6,0.5,0
0,0.67,0.33,2,6,0.5,0.5
1,0.67,0.33,2,6,0.5,1
0,0.67,0.33,2,6,1,0
1,0.67,0.33,2,6,1,0.5
1,0.67,0.33,2,6,1,1
0,0.67,0.33,3,2,0,0
0,0.67,0.33,3,2,0,0.5
0,0.67,0.33,3,2,0,1
0,0.67,0.33,3,2,0.5,0
0,0.67,0.33,3,2,0.5,0.5
0,0.67,0.33,3,2,0.5,1
0,0.67,0.33,3,2,1,0
0,0.67,0.33,3,2,1,0.5
0,0.67,0.33,3,2,1,1
0,0.67,0.33,3,4,0,0
0,0.67,0.33,3,4,0,0.5
1,0.67,0.33,3,4,0,1
0,0.67,0.33,3,4,0.5,0
0,0.67,0.33,3,4,0.5,0.5
1,0.67,0.33,3,4,0.5,1
0,0.67,0.33,3,4,1,0
1,0.67,0.33,3,4,1,0.5
1,0.67,0.33,3,4,1,1
0,0.67,0.33,3,6,0,0
0,0.67,0.33,3,6,0,0.5
1,0.67,0.33,3,6,0,1
0,0.67,0.33,3,6,0.5,0
1,0.67,0.33,3,6,0.5,0.5
1,0.67,0.33,3,6,0.5,1
0,0.67,0.33,3,6,1,0
1,0.67,0.33,3,6,1,0.5
1,0.67,0.33,3,6,1,1
0,0.67,0.33,4,2,0,0
0,0.67,0.33,4,2,0,0.5
0,0.67,0.33,4,2,0,1
0,0.67,0.33,4,2,0.5,0
0,0.67,0.33,4,2,0.5,0.5
0,0.67,0.33,4,2,0.5,1
0,0.67,0.33,4,2,1,0
0,0.67,0.33,4,2,1,0.5
0,0.67,0.33,4,2,1,1
0,0.67,0.33,4,4,0,0
0,0.67,0.33,4,4,0,0.5
1,0.67,0.33,4,4,0,1
0,0.67,0.33,4,4,0.5,0
1,0.67,0.33,4,4,0.5,0.5
1,0.67,0.33,4,4,0.5,1
0,0.67,0.33,4,4,1,0
1,0.67,0.33,4,4,1,0.5
1,0.67,0.33,4,4,1,1
0,0.67,0.33,4,6,0,0
0,0.67,0.33,4,6,0,0.5
1,0.67,0.33,4,6,0,1
0,0.67,0.33,4,6,0.5,0
1,0.67,0.33,4,6,0.5,0.5
1,0.67,0.33,4,6,0.5,1
0,0.67,0.33,4,6,1,0
1,0.67,0.33,4,6,1,0.5
1,0.67,0.33,4,6,1,1
0,0.67,0.33,5,2,0,0
0,0.67,0.33,5,2,0,0.5
0,0.67,0.33,5,2,0,1
0,0.67,0.33,5,2,0.5,0
0,0.67,0.33,5,2,0.5,0.5
0,0.67,0.33,5,2,0.5,1
0,0.67,0.33,5,2,1,0
0,0.67,0.33,5,2,1,0.5
0,0.67,0.33,5,2,1,1
0,0.67,0.33,5,4,0,0
0,0.67,0.33,5,4,0,0.5
1,0.67,0.33,5,4,0,1
0,0.67,0.33,5,4,0.5,0
1,0.67,0.33,5,4,0.5,0.5
1,0.67,0.33,5,4,0.5,1
0,0.67,0.33,5,4,1,0
1,0.67,0.33,5,4,1,0.5
1,0.67,0.33,5,4,1,1
0,0.67,0.33,5,6,0,0
0,0.67,0.33,5,6,0,0.5
1,0.67,0.33,5,6,0,1
0,0.67,0.33,5,6,0.5,0
1,0.67,0.33,5,6,0.5,0.5
1,0.67,0.33,5,6,0.5,1
0,0.67,0.33,5,6,1,0
1,0.67,0.33,5,6,1,0.5
1,0.67,0.33,5,6,1,1
0,0.67,0,2,2,0,0
0,0.67,0,2,2,0,0.5
0,0.67,0,2,2,0,1
0,0.67,0,2,2,0.5,0
0,0.67,0,2,2,0.5,0.5
0,0.67,0,2,2,0.5,1
0,0.67,0,2,2,1,0
0,0.67,0,2,2,1,0.5
0,0.67,0,2,2,1,1
0,0.67,0,2,4,0,0
0,0.67,0,2,4,0,0.5
1,0.67,0,2,4,0,1
0,0.67,0,2,4,0.5,0
0,0.67,0,2,4,0.5,0.5
1,0.67,0,2,4,0.5,1
0,0.67,0,2,4,1,0
1,0.67,0,2,4,1,0.5
1,0.67,0,2,4,1,1
0,0.67,0,2,6,0,0
0,0.67,0,2,6,0,0.5
0,0.67,0,2,6,0,1
0,0.67,0,2,6,0.5,0
0,0.67,0,2,6,0.5,0.5
1,0.67,0,2,6,0.5,1
0,0.67,0,2,6,1,0
1,0.67,0,2,6,1,0.5
1,0.67,0,2,6,1,1
0,0.67,0,3,2,0,0
0,0.67,0,3,2,0,0.5
0,0.67,0,3,2,0,1
0,0.67,0,3,2,0.5,0
0,0.67,0,3,2,0.5,0.5
0,0.67,0,3,2,0.5,1
0,0.67,0,3,2,1,0
0,0.67,0,3,2,1,0.5
0,0.67,0,3,2,1,1
0,0.67,0,3,4,0,0
0,0.67,0,3,4,0,0.5
1,0.67,0,3,4,0,1
0,0.67,0,3,4,0.5,0
0,0.67,0,3,4,0.5,0.5
1,0.67,0,3,4,0.5,1
0,0.67,0,3,4,1,0
1,0.67,0,3,4,1,0.5
1,0.67,0,3,4,1,1
0,0.67,0,3,6,0,0
0,0.67,0,3,6,0,0.5
1,0.67,0,3,6,0,1
0,0.67,0,3,6,0.5,0
1,0.67,0,3,6,0.5,0.5
1,0.67,0,3,6,0.5,1
